mag_x,mag_y,mag_z
-5.735165,24.016002,4.837874
-5.735165,24.016002,4.837874
-2.688358,23.836778,3.628406
-1.254567,22.761434,2.937281
-1.075343,23.299106,2.073374
-3.763702,23.119882,3.282843
-8.065075,24.553672,5.70178
-8.065075,24.553672,5.70178
-10.394987,22.940658,5.874561
-17.384717,26.70436,7.08403
-22.223762,29.392719,3.455624
-24.195226,28.855047,3.282843
-24.195226,28.855047,3.282843
-16.130149,30.826509,0.0
-8.602747,32.977195,-3.455624
-7.168956,30.826509,-4.837874
-6.093613,30.468061,-5.183436
-6.093613,30.468061,-5.183436
-6.093613,30.468061,-5.183436
-13.979464,32.618747,-4.492311
-17.205493,31.184957,-2.764499
-14.875584,32.439525,-2.591718
-15.413255,30.468061,-0.691125
-11.649554,28.138151,1.555031
-11.649554,28.138151,1.555031
-8.423523,28.855047,-0.863906
-9.140419,33.156421,-5.010655
-14.875584,35.307106,-6.738467
-20.073076,35.486331,-10.021311
-20.073076,35.486331,-10.021311
-23.299106,34.410987,-9.330186
-26.166688,33.335643,-3.801187
-24.553672,33.514869,-1.900593
-21.14842,31.184957,-2.073374
-13.80024,30.647285,-0.172781
-13.80024,30.647285,-0.172781
-8.961195,30.468061,-3.110062
-6.631284,31.005733,-9.157404
-6.093613,34.410987,-12.094685
-5.914389,31.005733,-9.502967
-4.839045,30.288837,-7.08403
-4.839045,30.288837,-7.08403
-10.215763,30.647285,-3.973968
-14.875584,30.647285,-1.900593
-21.68609,32.081077,-2.591718
-26.345912,29.930391,1.209468
-23.119882,27.062808,5.70178
-23.119882,27.062808,5.70178
-17.563941,25.449792,6.565686
-13.441793,25.987464,6.392905
-8.244299,24.016002,4.146749
-1.971463,24.195226,0.172781
-1.075343,24.732896,0.345562
-1.075343,24.732896,0.345562
-0.896119,25.629016,-1.900593
-0.358448,26.883584,-3.455624
-1.075343,28.317375,-4.492311
1.971463,26.345912,-5.70178
1.971463,26.345912,-5.70178
-1.433791,24.732896,-3.110062
-5.555941,27.779703,0.863906
-8.423523,28.855047,1.900593
-8.781971,27.062808,2.591718
-4.480597,27.421255,0.518344
-4.480597,27.421255,0.518344
-1.254567,27.062808,-3.282843
0.358448,26.883584,-4.492311
1.075343,24.37445,-2.073374
1.792239,21.506866,-0.691125
1.792239,21.506866,-0.691125
0.179224,18.818508,3.628406
-2.329911,22.044538,2.937281
-3.763702,24.91212,1.900593
-3.763702,27.421255,-0.518344
-5.197493,25.629016,0.863906
-5.197493,25.629016,0.863906
-3.405254,25.987464,-0.172781
-2.688358,26.70436,-1.555031
-3.22603,26.883584,-3.455624
-3.584478,28.675823,-4.837874
-5.555941,29.571943,-5.356218
-5.555941,29.571943,-5.356218
-9.678091,30.826509,-5.183436
-17.743165,32.439525,-1.209468
-19.35618,29.751167,0.345562
-18.997732,29.751167,2.418937
-15.054808,30.468061,0.345562
-15.054808,30.468061,0.345562
-7.706627,30.288837,-4.31953
-5.197493,30.288837,-5.70178
-2.867582,28.675823,-2.764499
-1.254567,27.062808,-6.392905
-2.867582,28.317375,-6.911249
-2.867582,28.317375,-6.911249
-15.771703,32.260299,-5.528999
-21.506866,33.694091,-6.565686
-26.525136,33.694091,-3.455624
-25.987464,32.081077,-2.937281
-25.987464,32.081077,-2.937281
-18.997732,32.977195,-2.764499
-17.743165,31.005733,-1.555031
-16.130149,31.184957,-2.418937
-26.525136,31.901853,-2.418937
-34.590209,29.930391,-2.246156
-34.590209,29.930391,-2.246156
-33.335643,26.166688,3.455624
-29.930391,24.91212,5.356218
-25.987464,25.987464,8.120718
-23.47833,25.270568,7.775155
-21.14842,22.58221,8.984623
-21.14842,22.58221,8.984623
-14.517136,24.91212,8.120718
-8.065075,27.779703,1.900593
-3.584478,26.525136,-3.801187
-2.509135,27.600479,-2.764499
-2.509135,27.600479,-2.764499
0.537672,25.629016,-3.973968
